timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1768393922791,2249,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-37,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2221,0,0
1768393922811,2249,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-3,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2249,0,0
1768393922859,2219,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-70,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2219,0,0
1768393922879,2219,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-53,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2219,0,0
1768393922898,2256,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-60,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2256,0,0
1768393922955,2217,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-76,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2217,0,0
1768393922974,2216,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-52,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2216,0,0
1768393922992,2264,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-66,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2264,0,0
1768393923055,2222,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-4,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2221,0,0
1768393923073,2223,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-51,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2223,0,0
1768393923092,2224,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-64,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2223,0,1
1768393923111,2244,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-36,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2244,0,0
1768393923153,2222,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-62,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2222,0,1
1768393923169,2230,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-1,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2229,0,1
